25055,18.322,-11.46,0.0,BN,Sh2-55
25064,18.316,-1.55,0.0,BN,Sh2-64
25082,19.303,18.16,0.0,BN,Sh2-82
25084,19.49,18.24,0.0,BN,Sh2-84
25088,19.46,25.20,0.0,BN,Sh2-88
25090,19.493,26.52,0.0,BN,Sh2-90
25101,20.0,35.17,0.0,BN,Sh2-101
25104,20.178,36.44,0.0,BN,Sh2-104
25108,20.191,39.21,0.0,BN,Sh2-108
25112,20.339,45.39,0.0,BN,Sh2-112
25115,20.345,46.52,0.0,BN,Sh2-115
25129,21.118,59.57,0.0,BN,Sh2-129
25132,22.187,56.08,0.0,BN,Sh2-132
25155,22.568,62.37,0.0,BN,C9 Sh2-155 Cave Neb
25157,23.161,60.02,0.0,BN,Sh2-157
25188,1.306,58.22,0.0,BN,Sh2-188
25205,3.561,53.12,0.0,BN,Sh2-205
25224,5.273,42.59,0.0,BN,Sh2-224
25231,5.394,35.56,0.0,BN,Sh2-231
25235,5.411,35.52,0.0,BN,Sh2-235
25240,5.391,28.0,0.0,BN,Sh2-240 Simeis 147
25241,6.041,30.15,0.0,BN,Sh2-241
25247,6.085,21.37,0.0,BN,Sh2-247
25261,6.089,15.49,0.0,BN,Sh2-261
25276,5.2,-4.0,0.0,BN,Sh2-276 Barnard's Loop
25282,6.38,1.31,0.0,BN,Sh2-282
25294,7.166,-9.26,0.0,BN,Sh2-294
25301,7.098,-18.29,0.0,BN,Sh2-301
25302,7.316,-16.58,0.0,BN,Sh2-302
25307,7.355,-18.46,0.0,BN,Sh2-307
26000,1.495,32.36,0.0,Gx,UGC1281
26001,2.26,39.28,0.0,Gx,UGC1886
26002,2.492,18.2,0.0,Gx,UGC2296
26003,6.555,69.34,0.0,Gx,UGC3580
26004,7.126,71.45,0.0,Gx,UGC3714
26005,7.246,57.58,0.0,Gx,UGC3828
26006,8.191,70.43,0.0,Gx,UGC4305 Holmberg II
26007,8.232,22.4,0.0,Gx,UGC4375
26008,9.148,74.14,0.0,Gx,UGC4841 Holmberg III
26009,9.183,74.2,0.0,Gx,UGC4883
26010,9.594,30.45,0.0,Gx,UGC5364
26011,10.0,5.2,0.0,Gx,UGC5373
26012,10.085,12.18,0.0,Gx,UGC5470 Leo I
26013,10.241,70.53,0.0,Gx,UGC5612
26014,10.325,54.24,0.0,Gx,UGC5720
26015,11.135,22.09,0.0,Gx,UGC6253 Leo II
26016,11.552,22.42,0.0,Gx,UGC6887
26017,11.573,49.17,0.0,Gx,UGC6930
26018,12.277,43.3,0.0,Gx,UGC7577
26019,13.064,67.42,0.0,Gx,UGC8201
26020,13.145,45.55,0.0,Gx,UGC8320
26021,17.202,57.55,9.9,Gx,UGC10822 Draco Dwarf
26022,19.311,54.06,0.0,Gx,UGC11453
26023,22.085,48.26,0.0,Gx,UGC11920
26024,23.286,14.45,0.0,Gx,UGC12613
27000,8.35,-44.0,0.0,BN,Vela
27001,0.11,58.46,0.0,BN,vdB1
27008,2.516,67.52,0.0,BN,vdB8
27014,3.292,59.57,0.0,BN,vdB14
27015,3.301,58.54,0.0,BN,vdB15
27016,3.283,29.43,0.0,BN,vdB16
27024,3.496,38.59,0.0,BN,vdB24
27026,4.136,10.13,0.0,BN,vdB26
27029,4.484,29.47,0.0,BN,vdB29
27031,4.557,30.33,0.0,BN,vdB31
27037,5.182,13.24,0.0,BN,vdB37
27038,5.217,8.27,0.0,BN,vdB38
27049,5.392,4.1,0.0,BN,vdB49
27063,14.494,-65.14,0.0,BN,vdBH63
27065,15.011,-63.17,0.0,BN,vdBH65a
27081,17.04,-51.05,0.0,BN,vdBH81
27096,7.196,-23.58,0.0,BN,vdB96
27097,7.326,-16.54,0.0,BN,vdB97
27098,7.364,-25.2,0.0,BN,vdB98
27107,16.292,-26.27,0.0,BN,vdB107 Ced132
27111,17.19,6.05,0.0,BN,vdB111
27123,18.305,1.11,0.0,BN,vdB123
27126,19.271,22.43,0.0,BN,vdB126
27128,20.046,32.15,0.0,BN,vdB128
27133,20.307,36.56,0.0,BN,vdB133
27140,21.175,58.36,0.0,BN,vdB140
27142,21.371,57.29,0.0,BN,vdB142
27143,21.371,68.12,0.0,BN,vdB143
27145,21.437,48.55,0.0,BN,vdB145
27152,22.136,70.18,0.0,BN,vdB152
28000,8.404,-46.09,0.0,OC,Wa6
30000,22.027,42.17,0.0,Gx,BL Lac Quasar
30120,4.332,5.21,0.0,Gx,3C 120 Seyfert
30273,12.291,2.03,0.0,Gx,3C 273 Quasar
30345,16.43,39.49,0.0,Gx,3C 345 Quasar
31015,4.072,-82.17,12.8,Gx,E 15-8
31018,8.192,-78.42,12.9,Gx,E 18-2
31019,10.38,-81.06,13.0,Gx,E 19-3
31027,21.525,-81.32,12.1,Gx,E 27-1
31028,22.23,-80.0,12.8,Gx,E 27-8
31037,10.043,-75.29,13.0,Gx,E 37-10
31054,3.498,-71.38,12.7,Gx,E 54-21
31060,8.575,-69.04,12.7,Gx,E 60-19
31069,16.523,-69.08,12.4,Gx,E 69-14
31091,9.135,-63.38,12.9,Gx,E 91-3
31097,14.132,-65.2,10.1,Gx,E 97-13
31101,16.487,-62.36,13.0,Gx,E 101-14
31107,21.035,-67.11,12.9,Gx,E 107-4
31115,2.378,-61.2,13.0,Gx,E 115-21
31116,3.131,-57.21,12.9,Gx,E 116-12
31121,6.075,-61.48,10.7,Gx,E 121-6
31122,6.216,-59.44,12.5,Gx,E 121-26
31133,16.158,-60.48,12.4,Gx,E 137-10
31134,16.163,-61.18,13.0,Gx,E 137-12
31135,16.21,-60.29,12.1,Gx,E 137-18
31136,16.352,-58.05,12.1,Gx,E 137-34
31137,16.409,-60.24,12.6,Gx,E 137-38
31138,16.539,-58.47,12.8,Gx,E 138-5
31139,16.591,-60.13,11.6,Gx,E 138-10
31140,17.292,-62.27,12.7,Gx,E 138-29
31151,1.143,-55.24,13.0,Gx,E 151-36A
31154,2.569,-54.34,12.2,Gx,E 154-23
31183,18.569,-54.33,11.8,Gx,E 183-30
31185,20.035,-55.57,12.0,Gx,E 185-54
31186,20.34,-52.59,12.9,Gx,E 186-62
31208,7.339,-50.27,12.2,Gx,E 208-21
31209,7.582,-49.51,12.4,Gx,E 209-9
31213,10.169,-48.53,12.0,Gx,E 213-11
31219,13.023,-50.2,12.7,Gx,E 219-21
31220,13.14,-49.29,12.9,Gx,E 219-41
31221,13.504,-48.23,13.0,Gx,E 221-6
31222,13.51,-49.03,13.0,Gx,E 221-10
31223,14.084,-47.58,12.0,Gx,E 221-26
31224,14.122,-49.23,12.7,Gx,E 221-32
31225,14.161,-48.08,12.6,Gx,E 221-34A
31235,21.059,-48.12,12.7,Gx,E 235-55
31240,23.377,-47.3,12.6,Gx,E 240-10
31245,1.451,-43.36,12.7,Gx,E 245-5
31249,3.558,-42.22,12.3,Gx,E 249-31B
31263,10.312,-46.15,12.6,Gx,E 263-48
31265,11.078,-46.31,12.4,Gx,E 265-7
31266,11.409,-44.29,13.0,Gx,E 266-15
31268,13.101,-46.26,12.5,Gx,E 269-57
31269,13.2,-47.17,12.7,Gx,E 269-85
31270,13.347,-45.32,11.8,Gx,E 270-17
31271,14.008,-45.25,12.1,Gx,E 271-10
31273,14.584,-47.42,12.9,Gx,E 273-14
31274,15.142,-46.49,11.7,Gx,E 274-1
31300,3.096,-41.02,13.0,Gx,E 300-14
31311,7.476,-41.27,12.9,Gx,E 311-12
31320,11.498,-38.47,12.8,Gx,E 320-26
31321,12.217,-39.46,12.8,Gx,E 321-25
31323,12.534,-41.12,12.9,Gx,E 323-34
31324,13.276,-41.29,12.9,Gx,E 324-24
